Transaction_ID,Customer_ID,Transaction_Amount,Transaction_Type,Transaction_Date,Merchant_Category,Transaction_Country,Is_Fraud
TXN006058,CUST1556,67.25,Online,2025-01-16,Travel,India,0
TXN006059,CUST1046,187.2,In-Store,2025-05-11,Travel,Germany,0
TXN006060,CUST1754,46.11,In-Store,2023-05-21,Travel,USA,0
TXN006061,CUST1290,104.11,Online,2024-05-27,Clothing,Germany,0
TXN006062,CUST1647,37.54,ATM,2024-07-11,Groceries,India,0
TXN006063,CUST1435,448.14,Online,2025-04-24,Electronics,USA,0
TXN006064,CUST1728,24.34,Mobile,2024-09-04,Clothing,UK,0
TXN006065,CUST1917,160.0,ATM,2024-03-25,Groceries,UAE,0
TXN006066,CUST1449,176.72,Online,2024-11-27,Electronics,Germany,0
TXN006067,CUST1300,146.82,Mobile,2024-02-02,Groceries,UK,0
TXN006068,CUST1495,122.47,In-Store,2023-09-12,Groceries,Germany,0
TXN006069,CUST1069,155.81,ATM,2023-08-19,Clothing,UK,0
TXN006070,CUST1561,60.82,Mobile,2024-08-17,Groceries,USA,0
TXN006071,CUST1979,526.37,ATM,2023-05-16,Clothing,UK,0
TXN006072,CUST1434,125.49,ATM,2024-09-10,Clothing,Germany,0
TXN006073,CUST1183,50.49,ATM,2024-11-03,Electronics,USA,0
TXN006074,CUST1658,74.4,Online,2023-09-16,Travel,USA,0
TXN006075,CUST1338,272.46,ATM,2024-02-24,Groceries,USA,0
TXN006076,CUST1214,33.98,Online,2024-08-25,Electronics,Germany,0
TXN006077,CUST1513,151.0,Mobile,2023-10-27,Clothing,UK,0
TXN006078,CUST1977,46.35,ATM,2024-02-27,Electronics,India,0
TXN006079,CUST1548,14.62,Mobile,2024-01-05,Groceries,UK,0
TXN006080,CUST1664,456.76,In-Store,2023-12-14,Travel,USA,0
TXN006081,CUST1649,37.41,Online,2024-06-16,Clothing,Germany,0
TXN006082,CUST1781,34.52,Online,2023-09-26,Clothing,UK,0
TXN006083,CUST1295,51.75,ATM,2023-10-29,Clothing,UK,0
TXN006084,CUST1756,225.18,Mobile,2024-01-16,Electronics,Germany,0
TXN006085,CUST1943,304.16,ATM,2024-01-01,Clothing,Germany,0
TXN006086,CUST1533,4.82,Mobile,2023-07-11,Electronics,USA,0
TXN006087,CUST1388,9.51,Mobile,2023-11-27,Groceries,USA,0
TXN006088,CUST1362,85.88,Online,2024-10-14,Clothing,India,0
TXN006089,CUST1317,210.74,Online,2023-06-06,Healthcare,UK,0
TXN006090,CUST1162,321.9,In-Store,2024-06-03,Electronics,Germany,0
TXN006091,CUST1074,364.59,ATM,2023-09-30,Groceries,USA,0
TXN006092,CUST1145,374.91,Online,2025-04-02,Healthcare,UK,0
TXN006093,CUST1708,451.16,ATM,2025-01-01,Groceries,UK,0
TXN006094,CUST1479,1342.14,ATM,2023-12-08,Healthcare,USA,0
TXN006095,CUST1093,271.76,Mobile,2024-12-01,Travel,India,0
TXN006096,CUST1411,189.2,Online,2023-10-13,Travel,India,0
TXN006097,CUST1582,479.94,Mobile,2024-05-05,Electronics,UAE,0
TXN006098,CUST1307,229.96,Online,2023-08-29,Travel,UK,0
TXN006099,CUST1683,344.63,Mobile,2023-06-21,Travel,Germany,0
TXN006100,CUST1855,189.05,In-Store,2025-03-07,Electronics,UAE,0
TXN006101,CUST1163,35.7,Online,2024-05-24,Clothing,USA,0
TXN006102,CUST1242,47.04,Online,2025-04-30,Electronics,Germany,0
TXN006103,CUST1949,305.95,Mobile,2024-12-13,Groceries,India,0
TXN006104,CUST1187,974.57,In-Store,2024-08-05,Groceries,UAE,0
TXN006105,CUST1975,384.95,ATM,2024-12-29,Electronics,USA,0
TXN006106,CUST1220,18.08,Mobile,2023-11-10,Groceries,USA,0
TXN006107,CUST1388,447.76,Mobile,2024-07-19,Groceries,Germany,0
TXN006108,CUST1486,78.67,ATM,2024-07-19,Healthcare,UK,1
TXN006109,CUST1954,27.16,Online,2024-11-28,Clothing,Germany,0
TXN006110,CUST1181,70.38,ATM,2025-03-20,Travel,UK,0
TXN006111,CUST1171,27.13,Mobile,2023-06-08,Healthcare,India,0
TXN006112,CUST1370,56.9,Online,2024-04-30,Groceries,USA,0
TXN006113,CUST1858,67.56,In-Store,2024-10-08,Healthcare,UAE,0
TXN006114,CUST1361,151.88,Mobile,2024-09-06,Groceries,Germany,0
TXN006115,CUST1195,122.42,Online,2023-06-15,Travel,UAE,0
TXN006116,CUST1423,2.4,ATM,2024-04-19,Travel,Germany,1
TXN006117,CUST1286,705.63,ATM,2023-06-05,Travel,India,0
TXN006118,CUST1716,481.95,Online,2024-06-20,Healthcare,UK,0
TXN006119,CUST1045,481.47,Online,2024-11-23,Electronics,India,0
TXN006120,CUST1161,167.95,ATM,2025-03-31,Electronics,UAE,0
TXN006121,CUST1440,209.13,Mobile,2024-05-11,Electronics,UK,0
TXN006122,CUST1063,98.73,In-Store,2025-04-01,Healthcare,UK,0
TXN006123,CUST1680,305.62,Online,2024-05-29,Electronics,USA,0
TXN006124,CUST1857,290.49,ATM,2023-08-06,Clothing,UAE,0
TXN006125,CUST1369,63.59,Online,2023-08-03,Travel,UK,0
TXN006126,CUST1216,170.43,ATM,2023-05-30,Electronics,UAE,0
TXN006127,CUST1129,70.92,Mobile,2024-07-01,Healthcare,USA,0
TXN006128,CUST1960,66.32,Online,2023-12-27,Electronics,UAE,0
TXN006129,CUST1295,21.0,In-Store,2023-08-05,Electronics,UK,0
TXN006130,CUST1747,41.57,Online,2023-09-18,Clothing,UAE,0
TXN006131,CUST1578,58.57,Online,2025-01-21,Travel,USA,0
TXN006132,CUST1067,28.95,In-Store,2023-11-13,Healthcare,UAE,0
TXN006133,CUST1398,1.68,Online,2023-05-26,Groceries,UK,0
TXN006134,CUST1026,59.88,Mobile,2023-12-07,Travel,UK,0
TXN006135,CUST1653,76.06,Mobile,2023-11-23,Clothing,Germany,0
TXN006136,CUST1718,166.02,ATM,2023-08-02,Clothing,USA,0
TXN006137,CUST1564,70.11,Online,2023-12-17,Groceries,USA,0
TXN006138,CUST1382,74.98,In-Store,2024-08-30,Travel,USA,0
TXN006139,CUST1663,44.05,In-Store,2024-08-29,Healthcare,USA,0
TXN006140,CUST1186,772.49,ATM,2024-02-14,Healthcare,USA,0
TXN006141,CUST1454,78.68,Online,2024-03-04,Groceries,Germany,0
TXN006142,CUST1030,284.35,Mobile,2024-09-30,Electronics,Germany,0
TXN006143,CUST1158,90.85,Mobile,2024-07-25,Healthcare,India,0
TXN006144,CUST1681,89.23,Mobile,2023-08-13,Groceries,UAE,0
TXN006145,CUST1456,26.26,ATM,2024-02-19,Healthcare,UK,0
TXN006146,CUST1619,51.97,In-Store,2024-07-03,Clothing,UAE,0
TXN006147,CUST1130,150.18,Online,2024-07-22,Healthcare,UAE,0
TXN006148,CUST1834,39.81,ATM,2025-01-16,Healthcare,Germany,0
TXN006149,CUST1591,185.53,Mobile,2024-06-29,Healthcare,Germany,0
TXN006150,CUST1950,116.64,In-Store,2025-03-23,Electronics,USA,0
TXN006151,CUST1563,316.09,Online,2023-12-02,Clothing,UAE,0
TXN006152,CUST1558,103.62,Mobile,2024-08-27,Healthcare,UK,0
TXN006153,CUST1441,203.07,Mobile,2024-09-28,Healthcare,UAE,0
TXN006154,CUST1792,16.11,Mobile,2024-01-30,Healthcare,UK,1
TXN006155,CUST1178,31.96,Online,2023-12-23,Healthcare,UAE,0
TXN006156,CUST1005,127.88,ATM,2024-07-13,Travel,UK,0
TXN006157,CUST1764,29.52,ATM,2023-07-01,Healthcare,Germany,0
TXN006158,CUST1644,22.75,Mobile,2024-01-28,Healthcare,UK,0
TXN006159,CUST1942,110.39,Online,2023-12-01,Clothing,UAE,1
TXN006160,CUST1669,274.33,Online,2024-06-07,Healthcare,UK,0
TXN006161,CUST1754,157.85,Mobile,2025-01-25,Healthcare,USA,0
TXN006162,CUST1220,37.09,In-Store,2024-01-09,Groceries,USA,0
TXN006163,CUST1409,37.56,In-Store,2024-08-10,Groceries,USA,0
TXN006164,CUST1422,109.74,In-Store,2025-03-19,Clothing,Germany,0
TXN006165,CUST1875,302.78,Mobile,2024-07-21,Electronics,India,0
TXN006166,CUST1794,0.95,Online,2024-09-04,Electronics,USA,0
TXN006167,CUST1427,20.06,Mobile,2025-02-11,Clothing,UK,0
TXN006168,CUST1071,270.56,In-Store,2024-01-25,Electronics,UAE,0
TXN006169,CUST1418,11.56,ATM,2023-12-16,Travel,Germany,1
TXN006170,CUST1822,173.34,In-Store,2024-08-18,Healthcare,Germany,0
TXN006171,CUST1255,9.58,Mobile,2025-05-09,Electronics,India,0
TXN006172,CUST1200,29.25,ATM,2024-12-05,Travel,Germany,0
TXN006173,CUST1488,102.48,In-Store,2023-12-01,Healthcare,UK,0
TXN006174,CUST1312,11.5,In-Store,2024-08-21,Travel,UK,0
TXN006175,CUST1660,117.04,ATM,2025-04-07,Electronics,India,0
TXN006176,CUST1990,91.74,Mobile,2023-11-13,Electronics,UAE,0
TXN006177,CUST1833,22.28,Mobile,2024-12-04,Groceries,UAE,0
TXN006178,CUST1869,222.08,In-Store,2023-06-24,Travel,USA,1
TXN006179,CUST1064,81.7,In-Store,2024-12-08,Electronics,UAE,0
TXN006180,CUST1389,3.09,In-Store,2023-08-02,Electronics,UAE,0
TXN006181,CUST1858,193.62,ATM,2025-01-26,Travel,UK,0
TXN006182,CUST1317,110.58,ATM,2025-04-23,Electronics,UAE,0
TXN006183,CUST1081,61.39,ATM,2024-10-16,Clothing,India,0
TXN006184,CUST1347,23.33,Online,2024-05-27,Groceries,UK,0
TXN006185,CUST1084,39.04,ATM,2024-12-26,Travel,USA,0
TXN006186,CUST1828,139.9,ATM,2025-02-10,Electronics,USA,0
TXN006187,CUST1148,161.51,ATM,2024-02-25,Electronics,UK,0
TXN006188,CUST1005,266.36,Mobile,2024-12-20,Travel,Germany,0
TXN006189,CUST1932,8.25,Online,2024-04-29,Healthcare,UAE,0
TXN006190,CUST1925,14.41,Online,2024-12-15,Electronics,India,0
TXN006191,CUST1215,93.17,Online,2023-05-17,Groceries,India,0
TXN006192,CUST1421,72.68,ATM,2025-03-21,Electronics,Germany,0
TXN006193,CUST1569,22.19,Online,2024-03-15,Electronics,USA,1
TXN006194,CUST1756,49.91,Online,2024-10-19,Groceries,UAE,0
TXN006195,CUST1652,57.65,In-Store,2024-09-07,Clothing,India,0
TXN006196,CUST1201,480.64,Mobile,2024-03-16,Electronics,UK,0
TXN006197,CUST1892,99.13,In-Store,2024-07-16,Travel,UAE,0
TXN006198,CUST1087,109.92,ATM,2023-09-27,Travel,UAE,0
TXN006199,CUST1369,2.38,In-Store,2023-07-31,Electronics,USA,0
TXN006200,CUST1133,130.65,Online,2024-02-10,Travel,India,0
TXN006201,CUST1306,473.81,In-Store,2024-09-04,Electronics,India,0
TXN006202,CUST1660,59.47,Mobile,2025-02-02,Clothing,UAE,0
TXN006203,CUST1246,334.5,ATM,2023-09-05,Electronics,UAE,0
TXN006204,CUST1814,130.65,Online,2024-03-12,Groceries,UAE,0
TXN006205,CUST1823,176.44,Online,2025-04-28,Travel,UAE,0
TXN006206,CUST1590,41.57,Mobile,2023-05-25,Groceries,UK,0
TXN006207,CUST1098,57.73,In-Store,2024-10-22,Healthcare,Germany,0
TXN006208,CUST1906,17.17,ATM,2024-10-04,Groceries,India,0
TXN006209,CUST1697,145.43,ATM,2023-05-21,Groceries,UK,0
TXN006210,CUST1485,85.11,Mobile,2024-05-18,Clothing,UAE,0
TXN006211,CUST1649,313.3,In-Store,2024-12-16,Electronics,USA,0
TXN006212,CUST1415,534.19,In-Store,2024-08-09,Clothing,Germany,0
TXN006213,CUST1025,132.57,Mobile,2024-01-04,Travel,USA,0
TXN006214,CUST1569,9.3,In-Store,2025-01-06,Clothing,UAE,0
TXN006215,CUST1016,297.13,Mobile,2023-08-02,Clothing,UAE,0
TXN006216,CUST1706,58.15,Online,2024-12-05,Travel,India,0
TXN006217,CUST1546,174.79,Mobile,2025-03-22,Groceries,Germany,0
TXN006218,CUST1826,30.01,Online,2024-06-11,Clothing,Germany,0
TXN006219,CUST1994,71.97,Mobile,2024-07-20,Clothing,UK,0
TXN006220,CUST1713,223.25,ATM,2025-04-29,Travel,UK,1
TXN006221,CUST1993,73.23,Online,2024-11-30,Healthcare,USA,0
TXN006222,CUST1532,19.78,Online,2024-08-22,Healthcare,UK,0
TXN006223,CUST1152,310.94,Mobile,2023-06-28,Clothing,UK,0
TXN006224,CUST1614,214.39,Online,2024-06-12,Groceries,USA,0
TXN006225,CUST1661,44.68,Online,2024-03-22,Clothing,UK,0
TXN006226,CUST1151,50.83,Mobile,2025-03-19,Clothing,UK,0
TXN006227,CUST1299,60.11,In-Store,2023-10-05,Healthcare,Germany,0
TXN006228,CUST1888,232.79,ATM,2025-04-21,Travel,USA,0
TXN006229,CUST1919,521.84,In-Store,2024-11-16,Clothing,UK,0
TXN006230,CUST1815,215.61,Online,2023-12-17,Groceries,UK,0
TXN006231,CUST1575,36.35,Mobile,2024-08-17,Healthcare,UK,0
TXN006232,CUST1164,1066.71,ATM,2023-07-31,Healthcare,USA,0
TXN006233,CUST1265,121.16,Online,2023-07-03,Travel,Germany,0
TXN006234,CUST1023,48.95,In-Store,2025-04-22,Electronics,UAE,0
TXN006235,CUST1560,31.38,ATM,2024-09-20,Travel,UAE,0
TXN006236,CUST1547,31.82,Online,2023-12-08,Travel,Germany,0
TXN006237,CUST1706,737.83,Online,2024-03-30,Electronics,Germany,0
TXN006238,CUST1618,318.87,ATM,2024-02-27,Clothing,Germany,0
TXN006239,CUST1106,18.09,Online,2023-06-05,Clothing,Germany,0
TXN006240,CUST1625,99.15,ATM,2024-07-15,Travel,India,0
TXN006241,CUST1045,207.41,Online,2024-06-13,Groceries,UK,0
TXN006242,CUST1507,206.02,Online,2023-09-23,Groceries,UK,0
TXN006243,CUST1050,240.41,ATM,2025-01-13,Clothing,Germany,0
TXN006244,CUST1135,156.76,Online,2024-10-18,Travel,India,0
TXN006245,CUST1179,456.28,Online,2024-11-26,Travel,Germany,0
TXN006246,CUST1091,87.38,ATM,2024-08-05,Clothing,Germany,0
TXN006247,CUST1076,151.47,Mobile,2024-06-09,Groceries,UAE,0
TXN006248,CUST1313,28.55,Mobile,2023-10-20,Groceries,India,0
TXN006249,CUST1035,130.61,In-Store,2024-06-01,Clothing,USA,0
TXN006250,CUST1019,40.87,Mobile,2023-07-30,Clothing,India,0
TXN006251,CUST1452,44.23,Online,2024-03-21,Healthcare,UK,0
TXN006252,CUST1347,102.13,ATM,2023-08-23,Electronics,India,0
TXN006253,CUST1599,334.55,ATM,2023-10-20,Groceries,UAE,0
TXN006254,CUST1503,21.38,Mobile,2023-09-06,Healthcare,Germany,0
TXN006255,CUST1239,256.14,ATM,2023-12-13,Clothing,USA,0
TXN006256,CUST1446,62.92,Mobile,2025-01-30,Clothing,UAE,0
TXN006257,CUST1926,119.3,In-Store,2025-02-06,Healthcare,UK,0
TXN006258,CUST1142,53.5,ATM,2024-09-08,Groceries,USA,0
TXN006259,CUST1902,64.13,ATM,2024-10-22,Clothing,Germany,0
TXN006260,CUST1756,55.0,In-Store,2025-03-30,Healthcare,Germany,0
TXN006261,CUST1772,101.03,In-Store,2025-04-29,Clothing,USA,0
TXN006262,CUST1524,217.21,Online,2024-04-29,Healthcare,Germany,0
TXN006263,CUST1888,45.82,In-Store,2024-12-19,Electronics,UK,0
TXN006264,CUST1482,46.23,In-Store,2024-02-19,Healthcare,India,0
TXN006265,CUST1762,205.61,In-Store,2023-11-07,Clothing,India,0
TXN006266,CUST1584,77.34,Online,2024-04-03,Clothing,India,0
TXN006267,CUST1870,13.16,In-Store,2024-07-27,Groceries,USA,0
TXN006268,CUST1093,67.96,Mobile,2024-07-04,Electronics,UK,0
TXN006269,CUST1815,87.12,ATM,2024-03-11,Healthcare,Germany,0
TXN006270,CUST1582,215.28,In-Store,2025-01-06,Groceries,UK,0
TXN006271,CUST1492,144.53,ATM,2023-05-23,Healthcare,Germany,0
TXN006272,CUST1215,199.57,Online,2024-08-15,Clothing,Germany,0
TXN006273,CUST1502,122.8,Online,2024-11-09,Travel,UK,0
TXN006274,CUST1606,126.72,In-Store,2025-03-11,Groceries,USA,0
TXN006275,CUST1949,123.0,ATM,2024-11-26,Electronics,UAE,0
TXN006276,CUST1529,143.98,Online,2024-01-14,Electronics,India,0
TXN006277,CUST1668,55.38,ATM,2023-09-01,Healthcare,India,0
TXN006278,CUST1427,356.26,Mobile,2025-03-04,Healthcare,Germany,0
TXN006279,CUST1674,7.69,ATM,2024-09-21,Travel,India,0
TXN006280,CUST1368,366.63,Online,2025-03-30,Groceries,UAE,0
TXN006281,CUST1518,285.38,In-Store,2024-07-29,Groceries,UK,0
TXN006282,CUST1773,99.71,In-Store,2024-08-29,Clothing,Germany,0
TXN006283,CUST1410,200.69,Online,2024-04-06,Groceries,USA,1
TXN006284,CUST1305,247.5,In-Store,2024-08-05,Electronics,Germany,0
TXN006285,CUST1595,510.02,Online,2023-07-14,Groceries,India,0
TXN006286,CUST1308,358.12,Online,2024-11-22,Groceries,UAE,0
TXN006287,CUST1418,7.54,Mobile,2024-03-10,Travel,India,0
TXN006288,CUST1524,175.57,ATM,2024-10-16,Travel,India,0
TXN006289,CUST1795,60.84,Online,2023-10-11,Groceries,Germany,0
TXN006290,CUST1501,89.91,Online,2024-09-05,Groceries,USA,0
TXN006291,CUST1489,50.91,Mobile,2024-01-24,Groceries,UAE,0
TXN006292,CUST1911,284.38,Online,2024-09-29,Travel,UK,0
TXN006293,CUST1085,3.89,In-Store,2024-03-24,Travel,UAE,0
TXN006294,CUST1836,21.63,Mobile,2024-09-03,Travel,UK,0
TXN006295,CUST1329,427.09,ATM,2024-01-28,Clothing,UK,0
TXN006296,CUST1922,50.73,In-Store,2024-11-21,Electronics,USA,0
TXN006297,CUST1610,624.1,Online,2024-06-27,Groceries,UAE,1
TXN006298,CUST1599,12.18,In-Store,2024-10-07,Healthcare,UAE,0
TXN006299,CUST1245,5.96,ATM,2024-02-16,Groceries,Germany,0
TXN006300,CUST1152,372.65,ATM,2023-11-02,Groceries,India,0
TXN006301,CUST1521,276.29,In-Store,2025-03-26,Travel,UK,0
TXN006302,CUST1819,10.63,Mobile,2023-06-09,Clothing,UK,0
TXN006303,CUST1529,109.72,Mobile,2023-08-02,Travel,Germany,0
TXN006304,CUST1561,118.11,In-Store,2024-03-03,Groceries,USA,0
TXN006305,CUST1519,55.86,Online,2023-05-28,Clothing,India,0
TXN006306,CUST1451,176.36,ATM,2023-05-22,Clothing,India,0
TXN006307,CUST1561,366.94,In-Store,2023-10-28,Clothing,USA,0
TXN006308,CUST1444,63.47,Online,2023-07-22,Travel,UK,0
TXN006309,CUST1096,249.52,Online,2024-12-01,Travel,UK,0
TXN006310,CUST1079,99.86,ATM,2024-10-21,Clothing,Germany,0
TXN006311,CUST1426,23.38,ATM,2023-10-19,Travel,Germany,0
TXN006312,CUST1744,101.86,ATM,2023-11-15,Healthcare,India,0
TXN006313,CUST1842,526.83,Mobile,2025-05-07,Clothing,UK,0
TXN006314,CUST1621,29.44,Mobile,2024-01-26,Electronics,UAE,0
TXN006315,CUST1717,618.05,ATM,2024-12-27,Healthcare,Germany,0
TXN006316,CUST1837,152.76,In-Store,2025-01-19,Travel,UAE,0
TXN006317,CUST1508,110.14,ATM,2023-08-19,Clothing,India,0
TXN006318,CUST1905,26.66,Online,2024-07-27,Healthcare,Germany,0
TXN006319,CUST1174,443.89,Mobile,2024-07-17,Healthcare,India,1
TXN006320,CUST1370,503.48,Mobile,2024-10-01,Healthcare,India,0
TXN006321,CUST1857,356.9,In-Store,2024-08-23,Groceries,Germany,0
TXN006322,CUST1496,158.54,ATM,2023-06-22,Electronics,UK,0
TXN006323,CUST1138,273.48,Mobile,2024-12-01,Clothing,UAE,0
TXN006324,CUST1314,63.66,Online,2024-12-10,Travel,India,0
TXN006325,CUST1868,452.27,Online,2023-11-22,Electronics,Germany,0
TXN006326,CUST1873,253.5,Online,2025-04-21,Travel,USA,0
TXN006327,CUST1487,109.55,Mobile,2025-01-04,Groceries,Germany,0
TXN006328,CUST1017,77.11,Online,2024-10-29,Clothing,UAE,0
TXN006329,CUST1128,167.71,In-Store,2025-01-31,Electronics,India,0
TXN006330,CUST1527,120.89,Online,2024-10-15,Groceries,India,0
TXN006331,CUST1380,108.43,Online,2024-03-04,Groceries,Germany,0
TXN006332,CUST1895,90.02,ATM,2024-01-30,Healthcare,Germany,0
TXN006333,CUST1313,3.55,In-Store,2024-03-01,Clothing,Germany,0
TXN006334,CUST1604,312.44,In-Store,2024-02-28,Groceries,India,0
TXN006335,CUST1421,30.23,Online,2024-08-19,Electronics,UK,0
TXN006336,CUST1998,316.47,Mobile,2023-05-14,Electronics,UAE,0
TXN006337,CUST1706,93.48,In-Store,2024-07-04,Electronics,Germany,0
TXN006338,CUST1183,110.81,In-Store,2023-05-19,Travel,Germany,0
TXN006339,CUST1484,40.39,Online,2024-11-09,Clothing,Germany,0
TXN006340,CUST1395,69.11,Mobile,2025-04-26,Electronics,UAE,0
TXN006341,CUST1909,300.57,In-Store,2023-05-20,Groceries,India,0
TXN006342,CUST1069,56.02,In-Store,2024-03-31,Healthcare,USA,0
TXN006343,CUST1400,68.13,Online,2024-01-25,Travel,India,1
TXN006344,CUST1832,766.91,In-Store,2025-05-04,Clothing,Germany,0
TXN006345,CUST1683,194.92,Online,2024-08-26,Clothing,India,0
TXN006346,CUST1358,365.08,In-Store,2025-03-30,Groceries,USA,0
TXN006347,CUST1598,123.71,Mobile,2023-07-11,Healthcare,Germany,0
TXN006348,CUST1749,782.88,ATM,2023-08-30,Clothing,India,0
TXN006349,CUST1277,97.39,ATM,2025-04-10,Travel,India,0
TXN006350,CUST1617,432.74,Online,2025-03-09,Travel,UK,0
TXN006351,CUST1824,74.56,ATM,2023-06-24,Healthcare,Germany,0
TXN006352,CUST1704,5.76,In-Store,2024-07-17,Travel,UAE,0
TXN006353,CUST1211,17.24,In-Store,2024-09-18,Healthcare,USA,0
TXN006354,CUST1922,9.1,In-Store,2023-07-13,Electronics,USA,0
TXN006355,CUST1119,229.36,In-Store,2023-12-04,Groceries,India,0
TXN006356,CUST1834,76.6,Online,2025-04-03,Groceries,Germany,0
TXN006357,CUST1448,49.02,ATM,2024-12-14,Electronics,UK,0
TXN006358,CUST1760,109.62,Online,2024-10-18,Electronics,UAE,0
TXN006359,CUST1274,193.8,In-Store,2023-08-14,Travel,UK,0
TXN006360,CUST1699,40.36,ATM,2024-02-04,Electronics,India,1
TXN006361,CUST1336,70.09,ATM,2024-03-23,Travel,UK,0
TXN006362,CUST1311,97.17,ATM,2023-11-04,Healthcare,India,0
TXN006363,CUST1909,1.73,ATM,2023-09-06,Groceries,UAE,0
TXN006364,CUST1308,66.73,ATM,2025-04-30,Clothing,UAE,0
TXN006365,CUST1724,259.82,ATM,2024-10-04,Travel,UK,0
TXN006366,CUST1034,40.85,ATM,2024-08-16,Healthcare,USA,0
TXN006367,CUST1024,115.43,Mobile,2023-10-01,Healthcare,India,0
TXN006368,CUST1215,55.27,Online,2024-07-07,Electronics,UAE,0
TXN006369,CUST1836,69.99,Mobile,2023-12-11,Healthcare,Germany,0
TXN006370,CUST1227,745.04,In-Store,2023-08-26,Healthcare,India,0
TXN006371,CUST1799,148.01,ATM,2023-09-17,Electronics,USA,0
TXN006372,CUST1043,56.73,Online,2023-05-30,Travel,USA,0
TXN006373,CUST1007,0.82,In-Store,2024-11-29,Electronics,USA,0
TXN006374,CUST1610,27.56,Online,2024-05-01,Healthcare,USA,0
TXN006375,CUST1489,110.08,Mobile,2023-11-10,Healthcare,UK,0
TXN006376,CUST1729,21.48,Online,2024-05-25,Healthcare,India,0
TXN006377,CUST1401,59.89,Online,2025-03-04,Groceries,UAE,0
TXN006378,CUST1274,23.01,Online,2025-05-05,Electronics,Germany,0
TXN006379,CUST1951,57.47,Online,2023-05-31,Groceries,UAE,0
TXN006380,CUST1905,89.24,Online,2024-07-24,Groceries,UK,0
TXN006381,CUST1454,34.18,ATM,2023-10-10,Healthcare,UAE,0
TXN006382,CUST1556,62.95,Online,2024-04-22,Groceries,USA,0
TXN006383,CUST1096,244.42,ATM,2024-01-16,Clothing,USA,1
TXN006384,CUST1331,24.24,Online,2025-02-10,Travel,Germany,0
TXN006385,CUST1804,107.93,Mobile,2023-09-27,Healthcare,UAE,0
TXN006386,CUST1897,4.87,In-Store,2025-01-10,Clothing,UAE,0
TXN006387,CUST1857,152.96,In-Store,2023-09-24,Travel,Germany,0
TXN006388,CUST1559,477.74,Online,2025-05-09,Electronics,UK,0
TXN006389,CUST1945,15.72,In-Store,2024-06-05,Healthcare,UAE,0
TXN006390,CUST1927,386.51,In-Store,2024-10-14,Groceries,Germany,0
TXN006391,CUST1760,3.06,Online,2023-11-07,Groceries,India,0
TXN006392,CUST1019,358.43,ATM,2024-01-10,Clothing,India,0
TXN006393,CUST1016,115.07,In-Store,2024-03-13,Healthcare,India,0
TXN006394,CUST1849,55.75,Mobile,2024-09-16,Groceries,USA,0
TXN006395,CUST1142,243.43,Online,2024-11-08,Groceries,Germany,0
TXN006396,CUST1516,149.61,ATM,2023-08-01,Healthcare,India,0
TXN006397,CUST1971,126.21,Mobile,2024-01-30,Electronics,USA,1
TXN006398,CUST1371,0.76,Mobile,2023-11-01,Travel,USA,0
TXN006399,CUST1673,20.23,Mobile,2023-08-19,Travel,Germany,0
TXN006400,CUST1814,91.47,ATM,2024-09-25,Healthcare,India,0
TXN006401,CUST1881,630.94,In-Store,2024-06-22,Travel,Germany,0
TXN006402,CUST1757,504.22,In-Store,2025-04-30,Electronics,UK,0
TXN006403,CUST1626,362.45,Mobile,2024-07-05,Travel,India,0
TXN006404,CUST1426,283.05,ATM,2023-06-19,Electronics,UK,0
TXN006405,CUST1109,9.15,In-Store,2025-04-12,Travel,USA,0
TXN006406,CUST1231,93.43,Mobile,2024-06-27,Healthcare,USA,0
TXN006407,CUST1997,57.33,Online,2023-11-14,Electronics,USA,0
TXN006408,CUST1126,163.42,In-Store,2023-11-19,Groceries,UK,0
TXN006409,CUST1464,76.13,Mobile,2023-06-18,Healthcare,UK,0
TXN006410,CUST1478,520.47,In-Store,2024-02-26,Healthcare,UAE,0
TXN006411,CUST1826,387.78,Mobile,2024-03-15,Healthcare,Germany,1
TXN006412,CUST1287,106.92,In-Store,2025-04-21,Travel,UAE,0
TXN006413,CUST1616,77.15,In-Store,2024-06-11,Travel,UK,0
TXN006414,CUST1143,10.56,Online,2023-06-15,Clothing,UAE,0
TXN006415,CUST1425,55.16,Online,2023-05-14,Electronics,Germany,0
TXN006416,CUST1166,34.26,ATM,2025-01-06,Travel,Germany,0
TXN006417,CUST1038,82.66,ATM,2025-03-25,Travel,India,0
TXN006418,CUST1918,514.09,ATM,2024-12-27,Healthcare,Germany,0
TXN006419,CUST1999,27.41,In-Store,2025-02-28,Clothing,UAE,0
TXN006420,CUST1932,112.69,In-Store,2024-10-13,Electronics,India,0
TXN006421,CUST1987,7.54,Mobile,2024-07-05,Travel,USA,0
TXN006422,CUST1315,257.58,Online,2024-10-26,Groceries,UK,0
TXN006423,CUST1647,398.61,Online,2025-02-27,Healthcare,UK,1
TXN006424,CUST1565,51.65,Online,2023-12-25,Groceries,UAE,0
TXN006425,CUST1310,137.2,ATM,2023-07-01,Travel,USA,0
TXN006426,CUST1135,156.64,Mobile,2024-09-25,Electronics,Germany,0
TXN006427,CUST1867,171.82,Mobile,2025-02-27,Groceries,UK,0
TXN006428,CUST1786,39.95,In-Store,2023-05-31,Clothing,India,0
TXN006429,CUST1910,16.59,In-Store,2023-06-08,Clothing,UK,0
